#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
14.0,Colombia,248976,,8525.0,,125037.0,,115414.0,1493.0,4890.0,167.0,1409124.0,27673.0,50919972.0,South America,205.0,5973.0,36.0
15.0,Italy,246118,,35107.0,,198446.0,,12565.0,44.0,4071.0,581.0,6560572.0,108520.0,60455229.0,Europe,246.0,1722.0,9.0
16.0,Bangladesh,226225,2772.0,2965.0,37.0,125683.0,1801.0,97577.0,1.0,1373.0,18.0,1124417.0,6823.0,164802127.0,Asia,728.0,55583.0,147.0
17.0,Turkey,226100,,5613.0,,209487.0,,11000.0,1249.0,2679.0,67.0,4572688.0,54178.0,84401071.0,Asia,373.0,15037.0,18.0
18.0,Germany,206741,,9203.0,,190600.0,,6938.0,237.0,2467.0,110.0,7418812.0,88527.0,83803229.0,Europe,405.0,9106.0,11.0
19.0,France,180528,,30192.0,,80815.0,,69521.0,410.0,2765.0,462.0,2982302.0,45682.0,65283977.0,Europe,362.0,2162.0,22.0
20.0,Argentina,162526,,2939.0,,70518.0,,89069.0,955.0,3594.0,65.0,636844.0,14082.0,45224432.0,South America,278.0,15388.0,71.0
21.0,Canada,113911,,8890.0,,99355.0,,5666.0,2224.0,3016.0,235.0,3801950.0,100674.0,37765087.0,North America,332.0,4248.0,10.0
22.0,Iraq,110032,,4362.0,,75217.0,,30453.0,433.0,2732.0,108.0,912698.0,22659.0,40278833.0,Asia,366.0,9234.0,44.0
23.0,Qatar,109305,,165.0,,106024.0,,3116.0,89.0,38929.0,59.0,472442.0,168260.0,2807805.0,Asia,26.0,17017.0,6.0
24.0,Indonesia,100303,1525.0,4838.0,57.0,58173.0,1518.0,37292.0,,366.0,18.0,1394759.0,5096.0,273721489.0,Asia,2729.0,56577.0,196.0
25.0,Egypt,92062,,4606.0,,33831.0,,53625.0,41.0,899.0,45.0,135000.0,1318.0,102458428.0,Africa,1113.0,22245.0,759.0
26.0,Kazakhstan,83122,1402.0,585.0,,52571.0,748.0,29966.0,221.0,4423.0,31.0,2064778.0,109876.0,18791918.0,Asia,226.0,32123.0,9.0
27.0,Philippines,82040,1657.0,1945.0,16.0,26446.0,359.0,53649.0,351.0,748.0,18.0,1334541.0,12168.0,109678880.0,Asia,1337.0,56390.0,82.0
28.0,Ecuador,80694,,5515.0,,34896.0,,40283.0,350.0,4569.0,312.0,225293.0,12757.0,17660768.0,South America,219.0,3202.0,78.0
29.0,Sweden,78997,,5697.0,,,,,50.0,7819.0,564.0,751213.0,74350.0,10103707.0,Europe,128.0,1774.0,13.0
30.0,Oman,77058,1053.0,393.0,9.0,57028.0,1729.0,19637.0,177.0,15066.0,77.0,300493.0,58753.0,5114531.0,Asia,66.0,13014.0,17.0
31.0,Bolivia,69429,1148.0,2583.0,48.0,21169.0,218.0,45677.0,71.0,5942.0,221.0,148857.0,12741.0,11683672.0,South America,168.0,4523.0,78.0
32.0,Belarus,67132,,534.0,,60425.0,,6173.0,89.0,7105.0,57.0,1251359.0,132432.0,9449094.0,Europe,141.0,17695.0,8.0
33.0,Belgium,66026,299.0,9821.0,,17439.0,14.0,38766.0,47.0,5695.0,847.0,1562934.0,134814.0,11593226.0,Europe,176.0,1180.0,7.0
34.0,Ukraine,65656,807.0,1616.0,11.0,36112.0,305.0,27928.0,82.0,1502.0,37.0,970705.0,22206.0,43713713.0,Europe,666.0,27051.0,45.0
35.0,Kuwait,63773,,433.0,,54373.0,,8967.0,123.0,14919.0,101.0,479411.0,112149.0,4274759.0,Asia,67.0,9872.0,9.0
36.0,Dominican Republic,62908,,1063.0,,28603.0,,33242.0,267.0,5795.0,98.0,235289.0,21675.0,10855381.0,North America,173.0,10212.0,46.0
37.0,Israel,62626,670.0,473.0,3.0,27077.0,52.0,35076.0,317.0,6809.0,51.0,1651766.0,179587.0,9197590.0,Asia,147.0,19445.0,6.0
38.0,Panama,60296,,1294.0,,34131.0,,24871.0,158.0,13960.0,300.0,207908.0,48135.0,4319239.0,North America,72.0,3338.0,21.0
39.0,UAE,58913,,344.0,,52182.0,,6387.0,,5952.0,35.0,4828066.0,487758.0,9898488.0,Asia,168.0,28775.0,2.0
40.0,Netherlands,52946,,6139.0,,,,,16.0,3089.0,358.0,851885.0,49708.0,17137619.0,Europe,324.0,2792.0,20.0
41.0,Singapore,50838,469.0,27.0,,45521.0,,5290.0,,8685.0,5.0,1170049.0,199887.0,5853551.0,Asia,115.0,216798.0,5.0
42.0,Portugal,50164,,1717.0,,35217.0,,13230.0,48.0,4921.0,168.0,1528600.0,149944.0,10194483.0,Europe,203.0,5937.0,7.0
43.0,Romania,45902,1104.0,2206.0,19.0,25794.0,151.0,17902.0,353.0,2387.0,115.0,1110534.0,57757.0,19227859.0,Europe,419.0,8716.0,17.0
44.0,Guatemala,45053,,1734.0,,31612.0,,11707.0,5.0,2512.0,97.0,140501.0,7833.0,17936925.0,North America,398.0,10344.0,128.0
45.0,Poland,43402,337.0,1676.0,5.0,32856.0,103.0,8870.0,69.0,1147.0,44.0,2095222.0,55365.0,37843543.0,Europe,872.0,22580.0,18.0
46.0,Nigeria,40532,,858.0,,17374.0,,22300.0,7.0,196.0,4.0,262579.0,1272.0,206452281.0,Africa,5094.0,240620.0,786.0
47.0,Honduras,39276,838.0,1116.0,18.0,4922.0,209.0,33238.0,61.0,3961.0,113.0,95574.0,9639.0,9914965.0,North America,252.0,8884.0,104.0
48.0,Bahrain,39131,,140.0,,35689.0,,3302.0,48.0,22952.0,82.0,788910.0,462736.0,1704881.0,Asia,44.0,12178.0,2.0
49.0,Armenia,37390,73.0,711.0,6.0,26665.0,187.0,10014.0,10.0,12616.0,240.0,157466.0,53133.0,2963645.0,Asia,79.0,4168.0,19.0
50.0,Afghanistan,36263,106.0,1269.0,10.0,25198.0,18.0,9796.0,31.0,930.0,33.0,87378.0,2241.0,38983033.0,Asia,1075.0,30719.0,446.0
51.0,Switzerland,34477,65.0,1978.0,1.0,30700.0,,1799.0,20.0,3982.0,228.0,764894.0,88335.0,8659053.0,Europe,251.0,4378.0,11.0
52.0,Kyrgyzstan,33296,483.0,1301.0,24.0,21205.0,817.0,10790.0,24.0,5098.0,199.0,267718.0,40990.0,6531241.0,Asia,196.0,5020.0,24.0
53.0,Ghana,32969,,168.0,,29494.0,,3307.0,8.0,1060.0,5.0,374612.0,12040.0,31113950.0,Africa,944.0,185202.0,83.0
54.0,Azerbaijan,30050,,417.0,,22684.0,,6949.0,66.0,2962.0,41.0,667819.0,65824.0,10145499.0,Asia,338.0,24330.0,15.0
55.0,Japan,29382,,996.0,,21762.0,,6624.0,66.0,232.0,8.0,715283.0,5657.0,126447444.0,Asia,4304.0,126955.0,177.0
56.0,Algeria,27357,,1155.0,,18088.0,,8114.0,64.0,623.0,26.0,,,43902249.0,Africa,1605.0,38011.0,
57.0,Ireland,25881,,1764.0,,23364.0,,753.0,5.0,5237.0,357.0,600342.0,121489.0,4941543.0,Europe,191.0,2801.0,8.0
58.0,Serbia,23730,,534.0,,14047.0,,9149.0,169.0,2717.0,61.0,621714.0,71177.0,8734718.0,Europe,368.0,16357.0,14.0
59.0,Moldova,23034,,735.0,,15909.0,,6390.0,362.0,5711.0,182.0,128076.0,31755.0,4033264.0,Europe,175.0,5487.0,31.0
60.0,Uzbekistan,20820,289.0,116.0,,11105.0,,9599.0,138.0,621.0,3.0,1377915.0,41130.0,33501443.0,Asia,1609.0,288806.0,24.0
61.0,Austria,20558,86.0,713.0,1.0,18246.0,37.0,1599.0,16.0,2282.0,79.0,853169.0,94691.0,9010036.0,Europe,438.0,12637.0,11.0
62.0,Morocco,20278,,313.0,,16438.0,,3527.0,31.0,549.0,8.0,1147173.0,31055.0,36940214.0,Africa,1822.0,118020.0,32.0
63.0,Nepal,18613,,45.0,,13128.0,,5440.0,,638.0,2.0,647484.0,22196.0,29170716.0,Asia,1567.0,648238.0,45.0
64.0,Kenya,17603,,280.0,,7743.0,,9580.0,44.0,327.0,5.0,269288.0,5001.0,53845480.0,Africa,3059.0,192305.0,200.0
65.0,Cameroon,16708,,385.0,,14539.0,,1784.0,30.0,628.0,14.0,145000.0,5454.0,26586267.0,Africa,1591.0,69055.0,183.0
66.0,Ivory Coast,15596,,96.0,,10178.0,,5322.0,,590.0,4.0,95105.0,3600.0,26418259.0,Africa,1694.0,275190.0,278.0
67.0,Venezuela,15463,,142.0,,9746.0,,5575.0,26.0,544.0,5.0,1491737.0,52471.0,28429910.0,South America,1839.0,200211.0,19.0
68.0,Czechia,15324,,371.0,,11428.0,,3525.0,15.0,1431.0,35.0,659150.0,61543.0,10710424.0,Europe,699.0,28869.0,16.0
69.0,Costa Rica,15229,,104.0,,3736.0,,11389.0,54.0,2988.0,20.0,79544.0,15605.0,5097333.0,North America,335.0,49013.0,64.0
70.0,El Salvador,15035,405.0,408.0,8.0,7778.0,130.0,6849.0,491.0,2317.0,63.0,229186.0,35322.0,6488532.0,North America,432.0,15903.0,28.0
71.0,Australia,14935,532.0,161.0,6.0,9171.0,1.0,5603.0,48.0,585.0,6.0,3977904.0,155874.0,25519975.0,Australia/Oceania,1709.0,158509.0,6.0
72.0,S. Korea,14175,25.0,299.0,1.0,12905.0,15.0,971.0,14.0,276.0,6.0,1526974.0,29782.0,51272411.0,Asia,3617.0,171480.0,34.0
73.0,Ethiopia,13968,,223.0,,6216.0,,7529.0,66.0,121.0,2.0,382339.0,3321.0,115137892.0,Africa,8243.0,516313.0,301.0
74.0,Denmark,13438,,613.0,,12340.0,,485.0,3.0,2319.0,106.0,1411757.0,243672.0,5793667.0,Europe,431.0,9451.0,4.0
75.0,Sudan,11385,,717.0,,5890.0,,4778.0,,259.0,16.0,401.0,9.0,43912684.0,Africa,3857.0,61245.0,109508.0
76.0,Palestine,10469,,76.0,,3752.0,,6641.0,,2049.0,15.0,155355.0,30409.0,5108767.0,Asia,488.0,67221.0,33.0
77.0,Bulgaria,10427,,340.0,,5355.0,,4732.0,34.0,1501.0,49.0,239294.0,34458.0,6944417.0,Europe,666.0,20425.0,29.0
78.0,North Macedonia,10086,,460.0,,5427.0,,4199.0,55.0,4841.0,221.0,95169.0,45680.0,2083368.0,Europe,207.0,4529.0,22.0
79.0,Bosnia and Herzegovina,9767,,280.0,,4555.0,,4932.0,,2978.0,85.0,128933.0,39318.0,3279260.0,Europe,336.0,11712.0,25.0
80.0,Senegal,9764,83.0,194.0,3.0,6477.0,68.0,3093.0,50.0,582.0,12.0,105443.0,6287.0,16770570.0,Africa,1718.0,86446.0,159.0
81.0,Madagascar,9295,,85.0,,5579.0,,3631.0,89.0,335.0,3.0,37921.0,1367.0,27734243.0,Africa,2984.0,326285.0,731.0
82.0,Norway,9117,,255.0,,8752.0,,110.0,1.0,1681.0,47.0,420528.0,77528.0,5424198.0,Europe,595.0,21271.0,13.0
83.0,Malaysia,8904,7.0,124.0,,8601.0,1.0,179.0,,275.0,4.0,937645.0,28945.0,32393909.0,Asia,3638.0,261241.0,35.0
84.0,DRC,8844,13.0,208.0,4.0,5700.0,190.0,2936.0,,99.0,2.0,,,89719980.0,Africa,10145.0,431346.0,
85.0,Finland,7398,5.0,329.0,,6920.0,,149.0,,1335.0,59.0,339225.0,61217.0,5541346.0,Europe,749.0,16843.0,16.0
86.0,French Guiana,7332,,41.0,,5767.0,,1524.0,25.0,24509.0,137.0,36205.0,121026.0,299151.0,South America,41.0,7296.0,8.0
87.0,Haiti,7315,18.0,157.0,,4365.0,,2793.0,,641.0,14.0,17129.0,1501.0,11411926.0,North America,1560.0,72687.0,666.0
88.0,Tajikistan,7192,,59.0,,5970.0,,1163.0,,753.0,6.0,,,9551014.0,Asia,1328.0,161882.0,
89.0,Guinea,7008,,43.0,,6152.0,,813.0,24.0,533.0,3.0,14407.0,1095.0,13154160.0,Africa,1877.0,305911.0,913.0
90.0,Gabon,6984,,49.0,,4463.0,,2472.0,11.0,3133.0,22.0,67767.0,30403.0,2228981.0,Africa,319.0,45489.0,33.0
91.0,Luxembourg,6272,,112.0,,4647.0,,1513.0,3.0,10009.0,179.0,399477.0,637484.0,626646.0,Europe,100.0,5595.0,2.0
92.0,Mauritania,6171,,156.0,,4430.0,,1585.0,3.0,1325.0,33.0,57253.0,12294.0,4657042.0,Africa,755.0,29853.0,81.0
93.0,Djibouti,5050,,58.0,,4966.0,,26.0,,5106.0,59.0,55983.0,56608.0,988955.0,Africa,196.0,17051.0,18.0
94.0,Croatia,4857,,136.0,,3866.0,,855.0,9.0,1184.0,33.0,110514.0,26933.0,4103333.0,Europe,845.0,30172.0,37.0
95.0,Albania,4763,,138.0,,2682.0,,1943.0,17.0,1655.0,48.0,34477.0,11981.0,2877564.0,Europe,604.0,20852.0,83.0
96.0,CAR,4599,,59.0,,1546.0,,2994.0,2.0,951.0,12.0,29202.0,6039.0,4835226.0,Africa,1051.0,81953.0,166.0
97.0,Zambia,4481,,139.0,,2350.0,,1992.0,18.0,243.0,8.0,76072.0,4131.0,18414595.0,Africa,4109.0,132479.0,242.0
98.0,Hungary,4448,13.0,596.0,,3329.0,,523.0,6.0,461.0,62.0,328583.0,34020.0,9658519.0,Europe,2171.0,16206.0,29.0
99.0,Paraguay,4444,,41.0,,2794.0,,1609.0,13.0,623.0,6.0,117562.0,16469.0,7138458.0,South America,1606.0,174109.0,61.0
100.0,Greece,4193,,202.0,,1374.0,,2617.0,9.0,402.0,19.0,447685.0,42967.0,10419195.0,Europe,2485.0,51580.0,23.0
101.0,Lebanon,3750,,51.0,,1692.0,,2007.0,27.0,550.0,7.0,261251.0,38289.0,6823134.0,Asia,1820.0,133787.0,26.0
102.0,Malawi,3640,,99.0,,1639.0,,1902.0,4.0,190.0,5.0,27147.0,1417.0,19159933.0,Africa,5264.0,193535.0,706.0
103.0,Nicaragua,3439,,108.0,,2492.0,,839.0,,519.0,16.0,,,6629894.0,North America,1928.0,61388.0,
104.0,Maldives,3302,,15.0,,2528.0,,759.0,12.0,6102.0,28.0,70845.0,130913.0,541162.0,Asia,164.0,36077.0,8.0
105.0,Thailand,3295,4.0,58.0,,3111.0,2.0,126.0,1.0,47.0,0.8,685316.0,9817.0,69812645.0,Asia,21187.0,1203666.0,102.0
106.0,Somalia,3178,,93.0,,1521.0,,1564.0,2.0,200.0,6.0,,,15919635.0,Africa,5009.0,171179.0,
107.0,Equatorial Guinea,3071,,51.0,,842.0,,2178.0,,2185.0,36.0,16000.0,11383.0,1405609.0,Africa,458.0,27561.0,88.0
108.0,Congo,3038,,51.0,,756.0,,2231.0,,550.0,9.0,,,5526412.0,Africa,1819.0,108361.0,
109.0,Mayotte,2862,,38.0,,2650.0,,174.0,3.0,10475.0,139.0,13000.0,47581.0,273220.0,Africa,95.0,7190.0,21.0
110.0,Montenegro,2799,,43.0,,739.0,,2017.0,7.0,4456.0,68.0,32934.0,52437.0,628072.0,Europe,224.0,14606.0,19.0
111.0,Sri Lanka,2782,,11.0,,2121.0,15.0,650.0,1.0,130.0,0.5,153065.0,7146.0,21419670.0,Asia,7699.0,1947243.0,140.0
112.0,Hong Kong,2779,145.0,20.0,2.0,1495.0,,1264.0,40.0,370.0,3.0,524969.0,69985.0,7501216.0,Asia,2699.0,375061.0,14.0
113.0,Libya,2669,,60.0,,553.0,,2056.0,,388.0,9.0,47038.0,6839.0,6877544.0,Africa,2577.0,114626.0,146.0
114.0,Zimbabwe,2512,,34.0,,518.0,,1960.0,,169.0,2.0,119866.0,8057.0,14877298.0,Africa,5922.0,437568.0,124.0
115.0,Mali,2510,,123.0,,1911.0,,476.0,,124.0,6.0,21143.0,1042.0,20285299.0,Africa,8082.0,164921.0,959.0
116.0,Cuba,2495,,87.0,,2349.0,,59.0,1.0,220.0,8.0,247203.0,21826.0,11326106.0,North America,4540.0,130185.0,46.0
117.0,Cabo Verde,2307,,22.0,,1447.0,,838.0,,4146.0,40.0,41634.0,74828.0,556399.0,Africa,241.0,25291.0,13.0
118.0,South Sudan,2262,,45.0,,1175.0,,1042.0,,202.0,4.0,12044.0,1075.0,11202629.0,Africa,4953.0,248947.0,930.0
119.0,Eswatini,2207,,32.0,,986.0,,1189.0,5.0,1901.0,28.0,20784.0,17902.0,1160987.0,Africa,526.0,36281.0,56.0
120.0,Slovakia,2181,2.0,28.0,,1616.0,27.0,537.0,2.0,399.0,5.0,253691.0,46465.0,5459836.0,Europe,2503.0,194994.0,22.0
121.0,Slovenia,2087,5.0,116.0,,1733.0,55.0,238.0,3.0,1004.0,56.0,127940.0,61540.0,2078959.0,Europe,996.0,17922.0,16.0
122.0,Estonia,2034,,69.0,,1923.0,1.0,42.0,1.0,1533.0,52.0,117044.0,88229.0,1326600.0,Europe,652.0,19226.0,11.0
123.0,Lithuania,2019,11.0,80.0,,1620.0,4.0,319.0,6.0,742.0,29.0,504056.0,185366.0,2719254.0,Europe,1347.0,33991.0,5.0
124.0,Guinea-Bissau,1954,,26.0,,803.0,,1125.0,5.0,991.0,13.0,1500.0,761.0,1970876.0,Africa,1009.0,75803.0,1314.0
125.0,Iceland,1847,,10.0,,1823.0,,14.0,,5410.0,29.0,124179.0,363736.0,341399.0,Europe,185.0,34140.0,3.0
126.0,Rwanda,1821,,5.0,,918.0,,898.0,,140.0,0.4,242129.0,18666.0,12971867.0,Africa,7123.0,2594373.0,54.0
127.0,Sierra Leone,1783,,66.0,,1313.0,,404.0,,223.0,8.0,,,7987284.0,Africa,4480.0,121019.0,
128.0,Namibia,1775,,8.0,,75.0,,1692.0,13.0,698.0,3.0,21806.0,8572.0,2543879.0,Africa,1433.0,317985.0,117.0
129.0,Benin,1770,,35.0,,1036.0,,699.0,1.0,146.0,3.0,80527.0,6632.0,12142400.0,Africa,6860.0,346926.0,151.0
130.0,Yemen,1681,,479.0,,797.0,,405.0,,56.0,16.0,120.0,4.0,29867108.0,Asia,17767.0,62353.0,248893.0
131.0,Mozambique,1669,,11.0,,593.0,,1065.0,,53.0,0.4,52422.0,1674.0,31307542.0,Africa,18758.0,2846140.0,597.0
132.0,New Zealand,1556,,22.0,,1513.0,,21.0,,311.0,4.0,456227.0,91207.0,5002100.0,Australia/Oceania,3215.0,227368.0,11.0
133.0,Tunisia,1452,,50.0,,1142.0,,260.0,3.0,123.0,4.0,89318.0,7552.0,11827086.0,Africa,8145.0,236542.0,132.0
134.0,Suriname,1439,,23.0,,890.0,,526.0,7.0,2451.0,39.0,1244.0,2119.0,586996.0,South America,408.0,25522.0,472.0
135.0,Latvia,1219,,31.0,,1045.0,,143.0,2.0,647.0,16.0,191871.0,101812.0,1884559.0,Europe,1546.0,60792.0,10.0
136.0,Uruguay,1192,,34.0,,948.0,,210.0,5.0,343.0,10.0,103003.0,29645.0,3474595.0,South America,2915.0,102194.0,34.0
137.0,Jordan,1168,,11.0,,1041.0,,116.0,3.0,114.0,1.0,565109.0,55348.0,10210096.0,Asia,8742.0,928191.0,18.0
138.0,Liberia,1162,,72.0,,641.0,,449.0,,229.0,14.0,,,5065036.0,Africa,4359.0,70348.0,
139.0,Georgia,1137,6.0,16.0,,922.0,2.0,199.0,5.0,285.0,4.0,204356.0,51235.0,3988597.0,Asia,3508.0,249287.0,20.0
140.0,Niger,1136,,69.0,,1027.0,,40.0,,47.0,3.0,9052.0,373.0,24254937.0,Africa,21351.0,351521.0,2680.0
141.0,Uganda,1115,,2.0,,982.0,,131.0,,24.0,0.04,260465.0,5684.0,45824227.0,Africa,41098.0,22912114.0,176.0
142.0,Burkina Faso,1100,14.0,53.0,,926.0,6.0,121.0,,53.0,3.0,,,20937561.0,Africa,19034.0,395048.0,
143.0,Cyprus,1057,,19.0,,852.0,,186.0,,875.0,16.0,193712.0,160361.0,1207974.0,Asia,1143.0,63578.0,6.0
144.0,Angola,932,,40.0,,242.0,,650.0,15.0,28.0,1.0,10000.0,304.0,32925429.0,Africa,35328.0,823136.0,3293.0
145.0,Chad,915,,75.0,,810.0,,30.0,,56.0,5.0,,,16453742.0,Africa,17982.0,219383.0,
146.0,Andorra,897,,52.0,,803.0,,42.0,,11608.0,673.0,3750.0,48529.0,77274.0,Europe,86.0,1486.0,21.0
147.0,Togo,868,,18.0,,599.0,,251.0,2.0,105.0,2.0,40763.0,4917.0,8290735.0,Africa,9552.0,460596.0,203.0
148.0,Sao Tome and Principe,863,,14.0,,696.0,,153.0,,3933.0,64.0,2789.0,12711.0,219421.0,Africa,254.0,15673.0,79.0
149.0,Jamaica,842,5.0,10.0,,714.0,3.0,118.0,,284.0,3.0,36194.0,12219.0,2962090.0,North America,3518.0,296209.0,82.0
150.0,Diamond Princess,712,,13.0,,651.0,,48.0,4.0,,,,,,,,,
151.0,Malta,700,,9.0,,665.0,,26.0,,1585.0,20.0,120145.0,272050.0,441628.0,Europe,631.0,49070.0,4.0
152.0,San Marino,699,,42.0,,657.0,,0.0,,20598.0,1238.0,5729.0,168818.0,33936.0,Europe,49.0,808.0,6.0
153.0,Botswana,686,,1.0,,52.0,,633.0,1.0,291.0,0.4,62296.0,26457.0,2354646.0,Africa,3432.0,2354646.0,38.0
154.0,Réunion,657,,3.0,,558.0,,96.0,4.0,733.0,3.0,35419.0,39541.0,895760.0,Africa,1363.0,298587.0,25.0
155.0,Syria,650,,38.0,,200.0,,412.0,,37.0,2.0,,,17526786.0,Asia,26964.0,461231.0,
156.0,Channel Islands,584,,47.0,,533.0,,4.0,,3357.0,270.0,30721.0,176584.0,173974.0,Europe,298.0,3702.0,6.0
157.0,Tanzania,509,,21.0,,183.0,,305.0,7.0,9.0,0.4,,,59835043.0,Africa,117554.0,2849288.0,
158.0,Lesotho,505,,12.0,,128.0,,365.0,,236.0,6.0,7463.0,3482.0,2143433.0,Africa,4244.0,178619.0,287.0
159.0,Taiwan,462,4.0,7.0,,440.0,,15.0,,19.0,0.3,80623.0,3385.0,23819907.0,Asia,51558.0,3402844.0,295.0
160.0,Vietnam,420,,,,365.0,,55.0,,4.0,,275000.0,2823.0,97399175.0,Asia,231903.0,,354.0
161.0,Guyana,370,,20.0,,181.0,,169.0,4.0,470.0,25.0,4273.0,5431.0,786822.0,South America,2127.0,39341.0,184.0
162.0,Burundi,361,,1.0,,279.0,,81.0,,30.0,0.08,13105.0,1100.0,11911526.0,Africa,32996.0,11911526.0,909.0
163.0,Comoros,354,,7.0,,328.0,,19.0,,407.0,8.0,,,870768.0,Africa,2460.0,124395.0,
164.0,Myanmar,350,,6.0,,290.0,,54.0,,6.0,0.1,110526.0,2030.0,54435444.0,Asia,155530.0,9072574.0,493.0
165.0,Mauritius,344,,10.0,,332.0,,2.0,,270.0,8.0,205285.0,161398.0,1271921.0,Africa,3697.0,127192.0,6.0
166.0,Bahamas,342,,11.0,,91.0,,240.0,1.0,869.0,28.0,3966.0,10079.0,393503.0,North America,1151.0,35773.0,99.0
167.0,Isle of Man,336,,24.0,,312.0,,0.0,,3950.0,282.0,7843.0,92200.0,85065.0,Europe,253.0,3544.0,11.0
168.0,Mongolia,288,,,,218.0,,70.0,6.0,88.0,,33392.0,10175.0,3281756.0,Asia,11395.0,,98.0
169.0,Gambia,277,,6.0,,60.0,,211.0,,114.0,2.0,4515.0,1865.0,2420705.0,Africa,8739.0,403451.0,536.0
170.0,Martinique,269,,15.0,,98.0,,156.0,4.0,717.0,40.0,12227.0,32584.0,375244.0,North America,1395.0,25016.0,31.0
171.0,Eritrea,263,,,,189.0,,74.0,,74.0,,,,3549699.0,Africa,13497.0,,
172.0,Cambodia,225,,,,143.0,,82.0,1.0,13.0,,58499.0,3496.0,16734420.0,Asia,74375.0,,286.0
173.0,Faeroe Islands,214,,,,188.0,,26.0,2.0,4378.0,,33149.0,678227.0,48876.0,Europe,228.0,,1.0
174.0,Guadeloupe,203,,14.0,,176.0,,13.0,3.0,507.0,35.0,15235.0,38075.0,400129.0,North America,1971.0,28581.0,26.0
175.0,Cayman Islands,203,,1.0,,202.0,,0.0,,3086.0,15.0,28904.0,439444.0,65774.0,North America,324.0,65774.0,2.0
176.0,Gibraltar,185,,,,180.0,,5.0,,5491.0,,19731.0,585663.0,33690.0,Europe,182.0,,2.0
177.0,Bermuda,153,,9.0,,139.0,,5.0,1.0,2457.0,145.0,18320.0,294245.0,62261.0,North America,407.0,6918.0,3.0
178.0,Trinidad and Tobago,147,,8.0,,128.0,,11.0,,105.0,6.0,6550.0,4679.0,1399814.0,North America,9523.0,174977.0,214.0
